N,Bit_length
13200322048523091361380223530828151918467232499,154
31340595875958809044343360964929799034189512361,155
33883679322606457824492978417378120332359598171,155
38431961138800983210425437779183955699273663877,155
44842574992398006827792831817449122409176524571,155
44479412022428483167051033854365771430317272061,155
39653904137769014668557378511260469269135182431,155
36615548944643269126239193831815135044946113087,155
35728624388846244763032748679732750007278619919,155
39471143362465673450737740007926815837598407923,155
43620356160753924413764228467447052158522613007,155
29666396188587728462615862057347321613786496027,155
41677893527522320684434778067984642792936350873,155
32675536969479286942701324674137910119680337459,155
44919866654372607559021538428305729263662282117,155
36452200589072916411983425394632165549777886227,155
33203524258924130270853246380045741567145994259,155
36946503351030864812990481678628454987070959527,155
44458044889519333576801527839740244268692202469,155
36744155090184780124393526442075144163055399837,155
32611265262434541992311659835491097552848382807,155
58842411492108631901824870167723622565249820361,156
58647263901409677188415888297848821138605832667,156
60691833191625566815713087621249445278906020923,156
83500911560012017920943706628836329963659227611,156
79699952235555146846014724188269022467857700953,156
68617923715717279114730426060969764483412652871,156
70292815550175575334435593661308688973972707499,156
88395906091853951743306426033388820009527178553,156
58490997193338963447736793476829606786651843411,156
88153376653160901709431525294744255033299399513,156
83749952449871415989936799658384575288153567857,156
63215896343305696798861673825073441341593157323,156
68367618624389291832609274122568807692737410747,156
85976042848566498516350067546598036064176697617,156
77050956204250174763972617362140681574229342091,156
67397778703558464646892241700035691887301648579,156
82158015067987949738815070788850184671973579587,156
55015423047501982644190563451191716439122432951,156
85336908532608541436048263259686225667526362047,156
56731211956952175175952662358019177731725234237,156
120282166308024689728299980121863747670916310267,157
120820017068622794622130921127946349513431310843,157
160354239376266933764514100701359388571858132879,157
178540342865713130388740603822271194677254392441,157
133758242352280888913921190835052846329897153133,157
119751792167523699090520105500834166573709024723,157
142866301722166299614859219990227501097218329553,157
159460056477105651797755450704992108220297439993,157
129765827297228317584448178357227745213663923673,157
153041151061952724068377978141007513960278537129,157
112556148137934308610401610728139436816885032007,157
155016348949192392834761783400231900623445364769,157
165332485530732496445379876290371501984439220227,157
173008319555191101708826910175525434497734262397,157
143078279358113528954735774091416278002769110083,157
139537309577365933739952691194841985292959417899,157
150381007425703993922643997626233047809831195563,157
125414534553540336555987249708054473022979850233,157
100495160702135079890032717344114075262462068991,157
126081296153973360472994917714723398699218116441,157
244084876567438940415979589793753210761831799169,158
311889364802148711770367329783808121108240984963,158
315552892616518612169009766705743992617805242163,158
364568451629159625851465545891850771901219214163,158
213880798395599609631736184456759089379285659049,158
364596676892949119436289041863521153445811753029,158
215840103126036545942721515629965329944602697057,158
259043540185824666457272444893607678141566205487,158
311426830077414386887481553693471517445014703609,158
220678872755010770809359894948879428023872635453,158
324273864736092445034262802970079797120470198979,158
335973439137660892963362517099047189556286786761,158
282449349227109527988465852865060163003324312407,158
208746167169143822300193643710778500356712398063,158
334111037801880478290657958251924991420673909189,158
278758463930102758470340608089823158233270489379,158
334359694784871699894821359716571301393005547539,158
266330340319030988935371369155445034828168547083,158
304296786548695733429639288499877719781617137947,158
363187749995613157299748064319278147359621272623,158
686564447258462630098219799118347627120122126259,159
589551271893462661314759463097397605089591304053,159
631182522272441179585206326884145264567358144641,159
436106084503182412560423534629337392438805726397,159
614365874960561724255698902936314085451009978123,159
652808814800014009591626662453549818193223047839,159
431497693573687811342235449780503037093880478249,159
641417960009003073536715539762385574694132608057,159
556755493522333610334550996104356886728067513937,159
518738300042543123329242792010704876266634471203,159
622775601463755434010798895296308923399679148479,159
721092743353983610239239300767561842232656810121,159
725700541872878647978311987906512435448724917323,159
680792306276738068787445684933623704836521586517,159
609838293034917899422422535971964737888944079431,159
500003566005968344293642166685142120533963613397,159
672585552363075626030436013518741587083784197091,159
667853203575891446356676483576275288677930218477,159
452729177399062213984412625994093209513957053659,159
718517666115847144224280227758502807408113808437,159
1115913240165002032294944939882858364194015937199,160
1440912770676709848638629792376134253525608074541,160
933815358984064483011197510331330335221655664157,160
969243323728712475535486623630623651719920512731,160
1076466504888089627494905309713319219664710433643,160
1421116437931458286969196379690998986504855152749,160
1172553592352544090305146581654443943982800468347,160
909793617870750937141425081136809004936031725807,160
1057437110620229076506102833609193814696668318251,160
1272489506939449407441353102540516266393948251787,160
1080313044916089688695708805273339794814591207951,160
1149353867679185877473020663684612261737991945873,160
983949157142389589790721652739207946878875195771,160
1361143599389480694086689546211220334021828686817,160
1021091838147883904869937336936298707335596006313,160
1294988162211010208686476509915675738782236322669,160
1122941529731570548110403398235866601161586536011,160
1432805530443255062195929071604085524855630107221,160
1153032896620140114746318270771321999716861546507,160
964310714558373662737593657033125267637818078167,160
2549342994142969438502207735324263431486603124709,161
2681100216348215889829625802961254331665674276717,161
2880298692764464678292391755309173496702002183049,161
1772591985057680454231176923477927954936575167497,161
2083705746610030102470078930728254734269258767559,161
2592051223899969308896255211589583595849607840917,161
1964444950659050423101133436896095725128026615861,161
2664894503748551145754658751022334263049302504109,161
2890667027374661591725712210164725411830649644971,161
2315237919643127678001317504649602348775135239989,161
2263615665739021443959839330064499024174205984757,161
2715737041694779962072587570440702427479596688267,161
2242913431855633380375884470582819076336280851693,161
2196055705110050413211594819707917380387387874647,161
2386559963764208317133465196705396071874399113177,161
2496018222066887071360307538619052262154796275933,161
2643999513168057204584957107582487653622472397817,161
2635743115320503461112643487699959884803825828717,161
2825605982926347409937517778879057613012900909681,161
1945681273593238791686785823639092496168175333883,161
5142726192263316119305765044724202366191059020131,162
4356714020119985091707387224305757015484033268083,162
5760088733269586802798761031015562375783053998981,162
5126536210830929842911126218863559555593079772241,162
4355984306317180250941284630714493550289288293197,162
5372238624316637074604877264416233805336449398107,162
3370953511586955617438834489704567964510236112387,162
5654048134438701321190467092520015125597334765619,162
5347560175544712010315634817224870510859508906709,162
5736419416140119735836049169364015628764346059723,162
4650109252981784028797300655435682334415722439709,162
4851575313540019468754262146798472592699356416503,162
4620052361353557581946034404083231874642184874639,162
5522800988337253824728791418632480547260333713827,162
5499586014822265836968576304450001678297022377393,162
3564133393297332356275713734544213713680389996917,162
5515322111725050184603784308918954761722437406837,162
4485461183490214672847356727639397071039303926699,162
5195480640606091839263058107075820094394110075261,162
5741107958946558148650160180297387601202820663099,162
9747578468936317254902406784741698921811080904511,163
10111701947436338618707597112719816959644907307921,163
9500974977324321481710304769960767745184067228853,163
10923265258610933252939304751090963667320491815059,163
6277296598420519157375291811600475171257085054819,163
9231618602773719751425117097585869209969078112883,163
10035352768951452538707551978057565508665635317309,163
7654209071367977951897371689264431599631570961337,163
10824194889247063645916265364865318315163275587691,163
7007067855178084077334907729020251703138388423407,163
11563629162960767561469993435982566900206290797341,163
10432647582007091942814866236806348920448169897081,163
11013321740409425001654829975108773198879722323169,163
11388208541060705561819087229232095358667380786273,163
11103735522688372546281614770298463681690271542443,163
8215686036974456744106483973928387713743004968589,163
10366420373188722818237768081269384282174284586279,163
9887493049291697627584648336712714992824228820507,163
11291772697596805962306082330181863662191216703401,163
8629299483287912574962165393081179705241759373329,163
20210344270042780228524473590981781384374263250651,164
17385754946083473907588211247263282920082635440931,164
15065200337324516365624234372840728893791849883677,164
20001274208685757373389824972298109151192644683421,164
23206373050027225840725924288883018652907266761573,164
22025345891505684794425190360346292788092251835117,164
17433500709489283073258616221836367960841092957683,164
20619243792726008996626054260855579390889646661671,164
17851954102483708548111820947964979316071559518321,164
15520227091786292775179646082304899324457570987803,164
21025509716353739955780362583473341923163070100707,164
14498146431977835998639783360838649091026316741701,164
19111791960401045569879778943278968002523890458231,164
16530301572124410378960034538876085010836459672467,164
18221873864190480631751119997397311265906143427919,164
19509002958117864345830026901941875949728480482351,164
22672286378997470934496964350911104497412505665789,164
23046477364042922130498611236049763734841923672321,164
17549286263321631100185248104947257910955608889553,164
21059636316678691840527110401614339175235554714931,164
41832933592112304400801943026671467969363831087923,165
35682862411294951100561921127821057964487467339443,165
42835312913720678185448545784074783359123970744159,165
40881659780738625128558353749592964839279265435171,165
45322494471102900510547891895971824081862698563281,165
45929128788840959205376511336193947297685265640951,165
44489998373490387700600426834275888436763809873019,165
35790092378947652923809024031202004014344249255817,165
45161106773899709982331683988937842529673051859151,165
41611075822328138418773040753161992670148754649183,165
43893688025396579244143003549941949711112694897597,165
38949108443317524477011125919734633057707138102373,165
44506757530726502698455041633661918108484228681201,165
45700176760813962794447132804379570073089321130619,165
36717319074712975178793976563482551630954666600147,165
40081717737177734357477768258828819203380673838299,165
42668271582757088828333733690941986896240697265291,165
42066162699265700510000155471171171993026790897181,165
43079437256800894081452117481597778557867932256481,165
39639751732104952918265482468837059446746603506727,165
64455071458380183185819126791305562795840205337607,166
90075771203582122330247262323941154266135655067703,166
72228823129784081606691745887439926673012583025583,166
69837432774442923128016482628855170461287372899371,166
89244922194937743144971782767253188914316795885797,166
88746453267789363020668583643470490537450658613921,166
88713786474705850221237608801094392192327303798911,166
87557406481398096612837568774546924908523956472679,166
83804917377281198336877975468864158449629337119497,166
81569638913156092214718111347132660641468885512997,166
52608719657148563796512530136536674250280158137673,166
89221264190598117801701321295581964396857406691793,166
91421352408629645983856436933886907626516790327531,166
92354408607697290294087669975129842220424154225839,166
90307244958886521065070588400571519599452170426827,166
61951676507642868191945772939153670793162317140439,166
57096092534835312898852423687190032724229132615371,166
77734094079183033282661848210260105535011878058221,166
61439716290799937763975920406477923341938046630307,166
92944946903546196014112302841886638418369209076507,166
185191770581306272864194984747884925328034141094049,167
150753299534321728385042450116986328932503586710791,167
122185038003700368219528064449236784866763422689417,167
178235118269758334366445181520116909697869973267843,167
125101284926137051500851455837556179024574472599693,167
183608279157579728300471834586610846132033916363009,167
123823837425211259366602079641341299640350463304427,167
182738591737141364288038096817725089299414242881199,167
144881986800772159131971678194070421363231610326503,167
169113029671003783909165383403390189332006078766403,167
180203454172404433999728807424822530543427009853893,167
176740473075257510677017027826065071164478066806109,167
154708744984764752253150630606148953411120836248223,167
185822038963156756154989463606402264231845142986571,167
164713641976176077509064527913611509808492198546303,167
174143473517067658771245663523001506669684229251583,167
134875484299471317108685835177615212803568324951771,167
182071589557326943011646537770784052720010679622671,167
107723548795615044892707554332906198918982581905521,167
110235062257219473750266489148464622602430677309023,167
355867559027045347481742474164268313169270448267103,168
354354498343882825539049178202420048518235057099511,168
297316862371625606791660530918145246188551598375827,168
251334070780906996792106667358010626199124871015193,168
266089629335928959939990984219310389073099671366189,168
297312478520764466042800805099268401234237086618769,168
252694597694857518298868919901861055603851696256479,168
286391540226265125508001191752822610514127971418977,168
318688943619592236326261968753666579542852488008771,168
348197322658922333549563681800422289216265150015297,168
368542669960002587168410129566818072485889583789247,168
268548911990920458790785330758705695531710970965877,168
331941207943771650157715950616862772785852585230449,168
323877960143720182139921715509016936864755738538083,168
363122401231538903702884958200573978698665726858941,168
308228420728279829232936597270463065825898054642939,168
283116060916231999061737214282503740357534622019947,168
281428688528495768940994883006958194198779974610219,168
326678933726286291994787934645555743351568375175913,168
242229774464479250019542042945875041752252033094853,168
549419723295960540447780008307906211005792776812829,169
664865469281161842324657652489314073194401709162263,169
526275837673483487444634125901789672050479746789367,169
677970966743848576239473283142953742552801707940111,169
657821691628060301322956147101670288895728662024039,169
715264587022453456200004920592343027582234072699119,169
564263055842251392661877742982498545034787789672701,169
709752893570015397017697204082578787464541589122757,169
655017367008869539322579634764112530246507710350587,169
657292182528951725976013293116638919927942739731969,169
723786901355715251133499133823457447564442130316753,169
523829125978495822418790946811975528394043957096661,169
541477377066573582590059723667831900889584456117101,169
695788992079943252596035093883032289031003550676639,169
694333695686916638920533025197721880230919832136049,169
485822670269234256517166328139449043912746690035101,169
621048212309618498722906441939308335619301463127923,169
471378305746743164537629288149409115192944188760511,169
679166054805478107698598400374518496104565906945673,169
478874915531854708795103201026072431746838752011189,169
1289318240951187150423696809121408247188110724374959,170
1317598680651458934736004969973115054629720267802427,170
1387016971391792365767686427962070113773978808021599,170
1301605848278604502292287990083848668281772339668443,170
1454027346176602205583289937091731344133146246553801,170
967653528079116878085780463103240904324567568232963,170
1261056843454978621289453730316681785701648409889253,170
837639897222655440981696060794566569158254246200341,170
1380352939133440466587651274847015029204065064236727,170
1470202321847100083182546960194231350823305902723733,170
1395451141662017337518566124235400507157510063162651,170
1443973581327167714924022043427922410334336886476631,170
1248251220039825096428185208030859202496488462447199,170
1485074191992056020325974520634552289818056666197811,170
1254247931868399620218293166952069391063175723231013,170
1257669066486116581118684542985264257389351752099207,170
938770475414108901814693140661602364827961258856599,170
1066007335410228423895411628779579916508643551606013,170
1055641473154584299321451059456907378615225873359927,170
1450909537806030357996742850817171901677376101936973,170
2320628485992640066699844867503781431624090632616007,171
2687357138509969949945838036658262421119489089392571,171
2179890418570410841271805505892530931206234443075251,171
2643553863724729454040982582317963102955115497112137,171
2460627882183105189199201566900305707431196028435837,171
2339826321982801679364695234505710301355859790744791,171
2758900339445195828507819823171495863952057663997793,171
1842882812388021598690092464110026835556610550203901,171
2527348162893818585716726864029885307488142009814867,171
2837554568622031909115383188427508045834871248866231,171
1980107624548085725945997103475068875829188531206579,171
2569544928058170304082873120455860591460518083182909,171
2690941433828007792933739463035154894668803736090667,171
2790043200701068932081541267461948287073389647656629,171
2090916108644774601950745809429826244133327238488009,171
2565736058589956952109798640055629482853606450052707,171
2857998842268811336179375833801691573922890863274847,171
2396493466906125285828056384566870470681794130877669,171
2690381636823230507251275613355703537300523990202027,171
2534044398151279155788338071872494168885731333317717,171
4462022261486228276470696903183179974341102550314813,172
4973934130046512061706003746504778764546358353047069,172
5648094522288795174255363457633460814882962588225833,172
4726592204009198207872992689944913141786425094656837,172
5594622054792930920033030420069168546546514996297059,172
5195538082333779164457732930160988690944352296084861,172
4025284698876107182620642633377455297801856255767501,172
4383786029746298282865883459946099335415639923579151,172
4240211809755560196715516460800231502364014252588639,172
5548533853252799042694444930927799861408846535815007,172
5437902847130435025801669508069442332314935248409143,172
4141743792397074660421973109728086317758715931017277,172
4778987191980938572456617933856060465243353739312487,172
4739381656678028395979571409181320777773237194812847,172
4804326313493129486456115335738865566041096602990667,172
4104752537262135739627532234359506058920546702141581,172
3803744058813253158320678543084926588928670333519661,172
4385465259125919643879994689875257236736934784890611,172
5279890751954713468197389506413223751577777606451787,172
4160916851387881458666582220339040710916709604934989,172
10923792501645012754794107569655030715119609536422907,173
10049473751846112538141515321974984014498020571782187,173
11478453237002096953758919917104639903243507350422841,173
10169455292752448241266658515571649753093170083937973,173
11141435091489660417203162826279290403361648348555217,173
11845946756557169576442319415563300804632186316185761,173
6606020196711476677748380921663035663590800650212861,173
9223304994372936325365139311788951438575340466147653,173
9937936138453613172200974798887957858538887333434453,173
11559606582085509839598371324267429245568074606311239,173
8567518689055579897923237570331424934191919130124683,173
7757833041287954123219330741833398980401403365844671,173
9316049178944443793561813909420289680048038873209887,173
9928833671075698004690547493411708722996168864524191,173
8082599286688078272326597296230019194455017969460353,173
11722980560595969629675859144256076147885119391535181,173
9593608908661975634163739787876317382759712663032617,173
7514341258039837561785554369913705517231217351886269,173
10788110854762710095666872487306279223201853493970649,173
10830515307409583755599110009630409242843757129551833,173
22104611793997230117343176470598753099597657699857767,174
18763942404536135019296013058405167365237739426352961,174
14688504101174039979833028914301622192512344235844163,174
16722058225437982034822488549751786303201587785473951,174
21509336382097775444053571500023183533792843315954141,174
22850977655225044606098189565776865301144522899108753,174
17279223071662642072680635911044372251032271203557523,174
22947441514018658653094720368483897068968757283032113,174
18341314976728685056786009125261875389901729222197411,174
21198313883423610607647845217061584129219727405462807,174
12839400785843164820295834351653620428577969094536553,174
23322450000830661268788758752052782250935597472051533,174
16333148817978325754024309091523862744059567919963111,174
14462970911237542989272454421381604521266425359311389,174
18949560281665792004413178756295887592891979934348561,174
21408407116291656012109167833580671913503017751545967,174
22631651939782172827484157664433587783833485119069961,174
21837034941512546186024799051115680122246295015518093,174
23437804484573336991839150008388329128133779513222523,174
21670228153893009427879223165719671325428625794224927,174
40488067071432624121676494427962676744307992814206389,175
47880832610030432571309186253738451904700554037260907,175
45878748309865752441663931039655772029562012040164497,175
44519607957401945468255440685812779498238330725202451,175
38437122674547888080483896869357910936491022366930391,175
47064113916853618606448841022057749802258231599045617,175
38418920847258974395155918878755125806886124993281449,175
29860959886171008880417800461459339604720394693120859,175
47523346294694090590598436816448664799865583071536947,175
40430147177650634814659419575820969943704601075586779,175
30673381581036186694644718658867052922438672540632679,175
46321511197924674401868707445937064255819847549207181,175
40793108447338904457818158698839208728924655609269741,175
47563799216222959471208717042267403920241999763230907,175
44747799795754951639143084884684883018614820083166937,175
46867320328474189488708379756417548186877640469492347,175
46542356956969036203230698142264416107162071627147053,175
45701878003472651488780363802977956628041054016481659,175
25458726975309530242094669164823103336392162094875803,175
39959523049873920871877996128842998488581987804339877,175
87990886338847859195592642389102593039937487082558279,176
92564124955148991262968874807483374435803628161108999,176
94129007589456961191977269147297543003266132666549953,176
93819484016161644344551753829300322151041926203410181,176
73157616268457907406971375723178615684280166706710493,176
61542774938750705714463225629776244056185970967253653,176
71800771048867515580859417044203063847762338647077403,176
77258340421405866522724393177859419720883968347782627,176
89837078281524964039898044063254336032471057480771579,176
67631371474217585591492093931057414532556760623695867,176
89832926575159265651841476273066740015357110318540347,176
67118204137332948793553589627698826319196161548428537,176
87774156256777768160436756789989062372701963996758741,176
70572719969624332011199901351228566052874877227465031,176
86250046064114433343982710398437258754379418231496971,176
87134348646583113354803029928666774546954085244353883,176
71901633824806274691548687743309648812921855456127637,176
90150270285363435056040734184802693760325360863282387,176
94046017590480304561168089303295538090394575865219973,176
64190892782173257959767693618630438907905705925983597,176
119125070369688751792163725903852573808324382853761851,177
182726819299327515165849812245648871121491177942129611,177
188893960779618570376876195763394634184667143767990939,177
177226234109374423417710011618572758541886871555971773,177
170417219917741538865104682908758540815889415996081587,177
184456472780322533717507274449727396706948277959651997,177
172591822599216441031826476355149233765150072380634947,177
160262516696147396603234199689194202325829336961400089,177
189488332491885140927092409494182632690603024073949519,177
158860589548227817116386228914199311016251079037823631,177
131023867650554721773986626498755865101732014114852169,177
185419546061793924107275707453523293583979540373323441,177
130739606859025377984032427604557137652684751978400777,177
148738595022486208740372312134935505218833565972371451,177
167245458534901805246177899856773690854765016929409441,177
167743233925335463625480222303950384908571933339861327,177
127846725145209783213161083219697857237418143943954471,177
175371321030994867998753692974243811078511522480617843,177
116000582161408742104082789047643826044722595827305757,177
170372630777230523245695634046185057408362313049454403,177
326370916554170909248800565447441227366364752100439299,178
351133543531254740082619452808507153835828169762359977,178
336454357966569634923263904170681101591018051550982463,178
287084766998192650266030523003134421022082997050134521,178
352927538094715815006260624760445835128691040320016481,178
338358782479052619339175922612376094187822886673941721,178
350983244504690877302934108411058885737259142622352279,178
362113241669248116131584645381866273037844314273508653,178
354699753705738888969549737288396049484417614825528751,178
331690661156431736210765004245137972208022366664402553,178
332675546545853496255458413537230392333963633325833083,178
313703344571742936697405437124510360823965169983069999,178
380254134293999860410999253285210970240457628198742663,178
360641711799225046890015181472030377655985832139240759,178
263917085618902017901372402907639485241329433989841083,178
266288106436622503269927529785703488384905659026805291,178
344304805683409519331394242367711732435948148819916561,178
341709744235492519708940578050014342971004111389339661,178
310967967663884862956076583774857977926596023977520621,178
327279608257895351469611029322246368521417106545791761,178
558936428874945996924383768356203135254350439671785479,179
674926639517348090731177770827913991101246148882287283,179
520778796933569712475497803976339448328715986002072523,179
748335037461936801408133793949275373189490397012798993,179
750121838409245984074572114070043722336783466522324083,179
652699193242756150846355283234498871767984936149202997,179
701012462554551393326136469593585664907414625879938377,179
651811943098199803843122079676572375058573432081265941,179
551025100698026169975841797211316492193395216233257361,179
568232849243253819024806302642399573345242309126608059,179
639820098139219068308973252189078237340004822241496393,179
761792849352011360883518708616350161974544759945523083,179
628942419048318189765862150028221450462352308232102681,179
566889538234990454641052189675936791837860452121325949,179
716452162573779008868293903020235512769764173696217249,179
621413530195004739611180163225538908969413935549872629,179
645609036446719663018922094515491080262538063860555597,179
555489032258653592242576233173121867113539610787783833,179
535750173793033032362966709603096420101001099801784643,179
456506540313436296309522192769161449949543126587051023,179
1358996782341013393471064892946133021632416224066738371,180
1147190830767755812327995081041386320310165753132541849,180
1403925300691032372140940928473865553985310895500181911,180
1495775451737959760457511687274350579183536185139242641,180
1110739563446777289531838627303749633950291508344598743,180
1194024369143971552927889417542591741693717575625673111,180
1260166637346508034925373413900190230508510171798948477,180
1455316476136829091460607052510092178765985268783561317,180
1309093992710635640836698146159549405123972272927404881,180
1390894799146412153168495467213932724874405876411579611,180
1520134781616046526108129582711299483597548910524846853,180
1505439219343167470373459269572451082957623944381924673,180
1057025848491395991324830754425862907965800790964989169,180
1022335052507123413464678276586097658581994406812064513,180
986820806071662897465598796288744366007908716888546481,180
1524644692974396926561992448558626212968367576768526879,180
1314131625546751137305337304108371769311553500059572603,180
1159287238259464432648787656029088912397674342457115643,180
1475197377405499619513187533655878473208974647166678079,180
1092513974848862293580063101113260203144966532297855803,180
2146755962617820701939724558369889009769651618593397373,181
2072316348390379785942053767435731590279096222618626363,181
2877046995656031836501313697137912148919872998967745519,181
2880369969123252961817754651476818952571924308651017163,181
2861708897811122498028015229576663189712718130603358513,181
2806788267767978306991980520946809467457007629229500787,181
2302747288573481437114058572318921809401333842388506063,181
2533946943181812616782556407056335292416812676112585527,181
2487771293557144436196457222451407643840343448896262201,181
2345607456560758996293272875237597113634991575593930503,181
2451877345078985122707203168343312742955044811033249477,181
2340974696399471038404420962322551749504771560040272007,181
2477342015750519040996010692078739219032174672206011307,181
2296086844355268411990274677061153842585626962159704019,181
2857327712261479603462914395058626994702465220337337739,181
1869241629214427269662931336533353684013970622159921317,181
2136463886038630304242691639030926383783507376355925571,181
2877127110897588495873508614076070239692397854333669421,181
2391506213382517426158791151215598942262031718622544827,181
2948841039361971531410668839665611640358315799683010259,181
4191292476346020518783656275665657989599723159847851667,182
4368915889305698991841916329930420223695538711679696073,182
4603173397210774045412589779080265237568427782430487923,182
4412747380103085417736789338590629677444833420942921431,182
5274862496484527199284351082466041501734256417850671079,182
4800792925814278444401434125143406347751419932688595051,182
3653812005152759308354861844496272098804036966408036451,182
4646737653138437262079866979167515682324029521366613887,182
5244063665198047536361296769370401123699361439281027921,182
5043512217423355819857280369022042682912863299358815427,182
5381424364337562423689277556082862960704173067855407963,182
5605622646710231703717995108618170373087268192211651819,182
5372876402521245557172885073810823234220306537484862171,182
5193787393634226710856637245122360855837884143711668923,182
4901526449801380100603842024908873735304969564340783837,182
6116842254080121661991651815972543754648149039661461711,182
4848300292233620118117558303318082764588214458439723993,182
5455870824923288995533498136798277725990387457579154641,182
3785938512649873423258671464276287016184708730225383793,182
4491160981645514588938837869554023508980963008773065231,182
9166723778901347230936039451531749253767512951187044911,183
10455930224123599063565031820487918262028421842464564737,183
7427674099806058459503172382903188275128363209564310927,183
10617285421144533269412481609230267820807269357289585027,183
11010471763583359046491348791311818146317648218012267883,183
10332376251302120495254834326196282275734767686242549761,183
11749977713551691032971054523891664935137255323436579743,183
10038010870002094481651798134300472801725442018653785307,183
10982511715433447835689163250582120464921150302579077343,183
8953983959087052116701047035345005923200525137226524679,183
8876846022270762570247578740470934525848460110861548643,183
7272641689296160343480501161670052491504793391277318831,183
12244318449419593826201370835952825834440723200097525199,183
11599990885992088420849467859622548958581504884697039151,183
7605813317180000005669607627882043830747996242518578099,183
12182702859135303445823465643541896884548888148712896953,183
9709983608535670096749131929304035374023228870737229987,183
10464773632474194098893561476862794550508738502141675107,183
9586059037733377655369346899873870070324449037164235107,183
9699446562764165401251791317533912674237385429964214831,183
18626849292167387044123969723309390925329349903285206507,184
18804282751054831530309800753579061511332519271103678431,184
18252028929067861875789984563223162861221576906848127717,184
24181446627067838775417564967666980419690582548365581197,184
23005878760564119588403003965951554728473230184759392953,184
23936510072986768214421716184424106299398221539866239897,184
16234034926709714462589794505359125056267838558020716281,184
23428690111692592128116212619775791367144015582938967239,184
18912759825437398136803515023873579742325104166174841671,184
19927044154018425176840956388997557677674288593187597089,184
