N,Bit_length
230380696821484591905716381,88
276218445504642210517477897,88
232032488078845501489024183,88
295617986528895538693154603,88
239994442478585900098382677,88
296335070544210779141782121,88
306347788762302855531519527,88
300872398344248578762906021,88
253684515122831124973191139,88
293145748166832025805159899,88
293278497269154914255770961,88
502739704774663341609052573,89
604160626778195413021765073,89
531029680815431320306443053,89
424229717667195512929611497,89
502885240216179118125832897,89
579273004920063041335310813,89
613159606636025542917781361,89
431483065100987664343178269,89
535044624548520746553278233,89
486850567424327283387951371,89
582466053098216837559128501,89
617949719462455801352367253,89
487045411907997690614418691,89
583976873940362583865202687,89
553860960429116371281534839,89
497377776090008075986080043,89
493618102902548574560505089,89
529075399899423643810289381,89
594875936578258391360904581,89
538716352462029597806521517,89
826705965461794783858679323,90
1165088441706528784832529269,90
1076868183271012101798806801,90
1113649884087554538600811391,90
726705767748469491138382003,90
1194365573843075841686585809,90
1027469839582402645224435799,90
1146838719099916693132221061,90
1175881940485514670179737481,90
1014982909924443462688854541,90
794435410106378090462052869,90
981742780006995590054866429,90
1019742826299907222660937287,90
908448752075574628360831007,90
1071037610087381720802347113,90
798710407258261071044694287,90
942009855963425816084417359,90
1090970271197361637938747791,90
863156157229863294839332259,90
923052281561147450278677431,90
1911516859625856402329099411,91
1910588186304116917230616717,91
2029012732192749326374210751,91
1733625747061309731273634579,91
1899767860457775178192302493,91
2409569001542053170482783317,91
2162853331328686248780329591,91
1737155472789129943410891637,91
2339596907648540453185739543,91
1779679695413003896542051653,91
1810102288156470047436448907,91
2161629705669756938050883659,91
1878660495459974617641750979,91
2315312484774904391249456999,91
1778636991587347321614361747,91
2388646110241539183302926097,91
2437085290743685535203174753,91
2037192064275328112875382021,91
2281774794724064766614067313,91
1819017355318137248498264449,91
4798148544209674084753469513,92
4162384929371711959087280953,92
4627924088235444598817565121,92
3298187513769075388402107167,92
4034587147605868344981591289,92
2986983649693408840944664451,92
4651238565921638614507180957,92
3174099775893853435836529057,92
3104592434419093376040611939,92
4533739421216289214487968501,92
4140210168593311772056335851,92
3328088147611275231074639983,92
4839576870523712580081580331,92
4643681429894422661062927507,92
4652313684584011403407174891,92
2933610969275457381077533057,92
4815283865709775683395471969,92
4564547012152088213714941459,92
4412793759326833113933292951,92
4783911682152487309115517329,92
7564965439205909467262249483,93
9902609691248141649738485021,93
9293842660425547919927207047,93
9482072202192431658166291499,93
7753163564991839949160355263,93
8136396002490813440342668361,93
8974918974679586760896525011,93
8704632572172391551752763319,93
7787548057911236921353283149,93
7968417456575579701996978417,93
9159243314738979761322975863,93
9321292689065387474647261187,93
8773190873617209321222057773,93
8079294491185108266351143557,93
9342227225027514365470483793,93
6691239488781641068004182459,93
9223983416112827457306603857,93
9791155942319385933848002291,93
8983127111025252874836744349,93
9031750293861068344551205657,93
11927727855730806108374509627,94
11877248115586577200365040297,94
18005459342041153371488422723,94
13483266610658961609731599043,94
12223174876584701156914003351,94
12396004784649001881577860157,94
14524770796343687803545501617,94
16127146962083514166825106881,94
16631854535424233342802557987,94
19155754708394505666416764933,94
17648830346696227109011177013,94
11255041092733719225028095617,94
19039680047152119593150697619,94
10747692842978656047719761793,94
15575606395746407894788831079,94
10997160235134507270411267983,94
12099639385600530650007334553,94
18731574212892231522182905747,94
14860699221478663737131197037,94
12976646717329999737697131929,94
38259111192783107591616694943,95
35502388268235885399397327141,95
37074193002161226640580808193,95
33433346956302353929362942601,95
39551180296919076876748263803,95
24184807129510253815414144339,95
22909047425980978757224016731,95
28524232551522661972739768413,95
22012585196724259406341722361,95
33527481197495135264146498937,95
36919841413196866967023853543,95
31692295043039736186205457171,95
38793452696872558249379177269,95
34237652735237630792816518993,95
25731904053296861418141419989,95
31625267475647297934765926281,95
37631530291813022482679672927,95
35620096979145526646454828719,95
31300563430503190429597610903,95
34355139738646636313860787371,95
46882801265519618409906222557,96
48225325955539035706622492701,96
59013622752571808051951162471,96
61652942188828591560814479301,96
60877691003850043078891261831,96
55684177994430044839019802787,96
58689483394925713273199757667,96
57869172415318930575305772157,96
70899986537659624225485426337,96
61099463141167904147288760121,96
72077550467408297009711357321,96
77148024324863842745301472639,96
62585054569544311649288155843,96
73933173768120095003571227537,96
63210872670289097531794326797,96
52228266581352375823942255919,96
77488644087848904754445885189,96
64386985725975200506522760767,96
59135810172764845614343956869,96
60349784254695087549575477983,96
148638785845000023894128137201,97
152215005995777089410038914741,97
131103152910471662060714392849,97
130391298504644483723147838761,97
108466209160676729986854128581,97
129296816318826598203433733443,97
126877936762349480551552676221,97
132628529241679302761228930261,97
102463542397571045412229842307,97
150982235856671181370122351913,97
158331772931560904565874321847,97
131846033419530008769123821777,97
133620396128943705740092610621,97
122336452522795449422122587173,97
128405515241064877910548015013,97
112686247005944578853219536067,97
143558641486325227686747663859,97
111647664998678888749074747457,97
154858524128384487944730726197,97
133139937278020761289937318549,97
275055905201217396233974827367,98
195132969226426663951932565637,98
234039444697762035592488454913,98
203438895718619528697018423691,98
304143875651774453185528107089,98
277970782616969301210833885237,98
283347929934157702251196818619,98
294597639271288569359506672963,98
279202390222019569950433159573,98
259449427033081971275986800487,98
213503900503104282393658992133,98
287562414930584693795723143021,98
279510253437313271364614489627,98
223901960747296017605865853367,98
316872417350980155278445806179,98
247782108412424044053759531541,98
207931192717473041714074094717,98
283456678639000773979948796951,98
199871106438996098802018259691,98
309134957975267458115831703257,98
486665530383358521488874996127,99
405091647108127593057906206959,99
404434202210881925331134416753,99
409601014419202846298442965297,99
499629849920717211792622480561,99
582871047479801511654328603777,99
500869589153581693683161582963,99
574224018763729025940061651063,99
607125971781812820784431323063,99
479071268260229840656061771689,99
360394014017853609834518513701,99
575893746203737858761573491413,99
590927306691989781628331666879,99
570924469560568016104854494699,99
626350737324811039986987798523,99
589552495437592707272392858717,99
603260266309400370338750333851,99
403238847591399717884830102703,99
577028089672178153835945426817,99
454378951703254518972657289619,99
1076442978467890657266231184273,100
1048529919258426161652752817827,100
986713859361515897566495264483,100
949636073689611701835584932369,100
1140729303415724833336716400711,100
922225969423234176795164683241,100
1203875971740282873277095015941,100
1218679590914555926042360056161,100
1118211817008783156399754880119,100
946241923491263318846574752417,100
1221757708168568989914913580369,100
1074441695095433797957154627753,100
1236800215537532905906736796277,100
1213486638280739162925072459187,100
1077352243955910975929919762443,100
881511513361253236846952171057,100
1259787437793485259040030923809,100
1267477412588898468707331988181,100
1219862414884376577222586611149,100
1133393934752698028486242666933,100
2074287216039443522955949614637,101
2158583667000564132968254323469,101
2269954834951387742321207020577,101
1777312363680489786016561407491,101
2340931893528777100517088730637,101
1607986989824748610937801293799,101
2308516219999150177757882419513,101
2227792272040679261189284311161,101
1981664734704417923043116585809,101
2255418566982080007641818348903,101
2478197054390634831698885110781,101
1950498711430560637202765221351,101
2031939189684227919222777673847,101
2164183833326536962694830463019,101
2290705516068752199746465387351,101
2310190511274824550880536771863,101
1974736734901948325778936802811,101
2004286343995794324077277350969,101
2441203734914044859771359109647,101
1704759434424753598101074118773,101
4885817412158527607329120871389,102
4196264012357065191689822317721,102
4920479489599654165433695909219,102
3470484503692326419050168837547,102
3219807713013626081008130703401,102
4949835519912254615442369357401,102
3739011836677661349238260545593,102
3158461675714579788715037745943,102
4943531341249297289492723289703,102
3706454296359307250970015578039,102
4742485051746538727311207221451,102
3764077820497638818087791917917,102
4882570848643306503684091630633,102
4311115809923073860226283395997,102
3627593266294932950809550912189,102
4010301622189768194034759046641,102
3202313936072136742991696700713,102
4561249165302011471635373545171,102
2896140780876141833495857545049,102
3566606337371180783399337006013,102
10033876875442306951432858508743,103
8504523460109422525906972740109,103
9379754135472044547799927320157,103
9927519784890206410862059848593,103
7767173320861516848535247198567,103
9384608525324292009497932955569,103
8396615080876137499672658078041,103
6825875993689224673897408253239,103
8503967791303492441181052871403,103
7246645951186406758396183718891,103
7748219044353001638447491073979,103
9440145122353163585107441004477,103
9805559078256769481963177784319,103
9426606225608923516025354040901,103
8449556499040300051225435478429,103
5859132035443634251442717152891,103
9636951226366000941151680558277,103
9380070677907009029334487917701,103
6349731844872964469403210822659,103
7585249159618047496662513119293,103
17041167272919134068785027420457,104
14556164006904627421111317617219,104
14918922450007584544478491348147,104
16390611494000807304517559901427,104
16524459483121806249148513717181,104
18991658949124382004208176158831,104
16672141744875644242891937072951,104
19366483687109408688120376050071,104
19735405729748543609259665944877,104
15282138382573687765180549292963,104
12687562165842485125533641153069,104
16449667826506969632967951395991,104
15252247507375352229392224143869,104
14629072807973707194278952469033,104
18961709564055485357344890416453,104
19492652773571600671002701513791,104
19524082812805150514392731157529,104
15507900403137942530708966464757,104
15219606347325802130620261022447,104
17860779660421560111245041001461,104
33639302381912984269878015989929,105
24306602271357544429420262100103,105
40518516146179890686093876961667,105
40141068048865966264412898445127,105
31611742171472974980044192784247,105
27783602917943842861403297955413,105
33005522525851547705975143082333,105
34817438008323590097318171422521,105
33594327487935125072081233993703,105
37413973438701744662567218547051,105
27122090231529402812467187532091,105
33537942970300476411507754858001,105
25509285972670829552853804618289,105
24834553920287398492545569767819,105
25976916533050142535597661572859,105
27017382402034205486314469722519,105
34670404278170169879715503482669,105
38601238587238388250218184427763,105
29034707688432797950523739685711,105
36288449467840825801261342022141,105
70596179387751354761744164858381,106
71916008730460480178320493828071,106
79869359248965423116568815845643,106
70881458444999885908769934056651,106
51323917196515488737564913881701,106
72106013154326173419508509346007,106
74153371783974177219248706480587,106
79851062211477999202875873250691,106
56796574123009955664485698102673,106
56388460781545883581777061891479,106
69188216627341097820694023951209,106
65009250516545678935893790861661,106
76787228273246120101733579683459,106
51980396137107803528930877954397,106
80012895079552937035241307597559,106
69671464338201298078196413329683,106
80690138431254440978821626054317,106
57014960170730451376813414382803,106
78627387936816412085934100974139,106
72463324339068192885549266670953,106
153527430287061304877919652559329,107
93937655104462816970884771959079,107
158891625597956363394193128410507,107
126039638872806871896681420838343,107
109835508086666072974059385857473,107
153315214015160676866284516855199,107
90455861014395865141900083725057,107
93727371021927100633514574480871,107
108421399803718386656560770913937,107
156069568048940674593101084963531,107
156170992575377047707203278468849,107
102584497213028177689127652413633,107
107846215893582738914963174429591,107
136175207643076784602642543754801,107
144293941731489725898991261397671,107
150474689906954788153540598989961,107
98926277855944147050163803822113,107
143833643165818143993187440137921,107
149054551662762348283826963531611,107
143331354824843521756555474712831,107
235659463425336263408635505831149,108
258037476530955473755291276200139,108
235153510775877228371993812024351,108
292329653144137551007935050115509,108
259004912380944965891010788516353,108
241119650903242020057860786617507,108
280289460553580308618140182646863,108
302470884092710377977513104724567,108
278352689127828713710776087407821,108
224863014141099096715511485302223,108
236227981025242200155742172733507,108
293256423363701435110921541768401,108
301877148938695837832821105301407,108
306878699181286234272264169767973,108
211129204041747752536439018562523,108
259315860428925575183858673441533,108
227556447396822601176892395530749,108
233681554630865107691696842552211,108
252766206252542797515030229153519,108
300908229582570875789959666996873,108
425131117633450722168437064028813,109
635642149442087535956487409992571,109
531386016209745052453247445202147,109
647496471912643086601095664469767,109
590294428727650664839505487760631,109
413606771494032804199714012110757,109
499219721576345505506993682340591,109
624646904715117816752399642534333,109
540917051512532331649590850249741,109
473767635291846188860438790296691,109
548718561422623691697959209360723,109
631723465796729929344626225751217,109
414995719227734544687342464887903,109
539656997376068700950613907987253,109
600924889752387837908730363046657,109
500184008066815576925308514081593,109
399605157390689914813644531241363,109
481522637355043892964487488836971,109
623553952286725289776279751192633,109
510076175028064786303805797158083,109
1102554725381837657419643213261057,110
1283551561185883934263368563215337,110
855352729111110442619689014135283,110
1269633039184794867546965290408499,110
1236680436024030500432101969940389,110
857800741855095084985654413710491,110
1172588631272038891439677079693833,110
1226635844251883673554811250789171,110
1257623113480842721519060508911567,110
1297872510261266523007535979815287,110
784602656248114250003234465317813,110
1246041048233549926582546314968981,110
983667111929492658281318832339629,110
1033586427383457481133197515544457,110
1285238692154173364964708813830063,110
1271663774403552219379833041237627,110
1175158538335023684045461364104041,110
1262332340859953714666645332695857,110
1046796934015691284063039242670523,110
1140282030759150364661905090336871,110
1805504012110842457780667419853837,111
2437304208829248164521987983702401,111
2400892785100355526008126856109453,111
2174702699916611628968852563689887,111
2370475315194832571161062529777739,111
1632653281089350015715494925084329,111
2065400979615774094242354427025573,111
2098049354497997349178129356801857,111
1729091979611015814784936862304017,111
2426475167977993346522228926356829,111
2216689642432788165867286378480807,111
2048034972681364525032979467458407,111
2355140000666834359954561005615061,111
1830242725931676794981345578976333,111
1471138215746136832879221877789651,111
2049992091877950530962985896177493,111
1835908657449943867500424094697617,111
2007990825215222579663964890719577,111
1772438843429152509707768633252281,111
2333027389545764448128539875463213,111
4258590263789367188486828128469507,112
3457581162335901851776893471826753,112
4077770595866140845797691956815699,112
4595720073267241503844677660389341,112
4111612115491339467542215646941367,112
4718468943020331448782294757400389,112
4857071812055918384696960879859923,112
3429745207703678346425410761460649,112
4019000977148472842722106779109903,112
3966094312319749028376499026147461,112
4314484403123921411980225038236779,112
5188281589090955519870689505704951,112
4487031989417878469308259455729393,112
3507645136883871528952372044906823,112
4200065743324290012261703139950871,112
4963346225489472565878986512157599,112
4444438275945861353944561901658473,112
3421989627368905529435908451520077,112
3538669222003920116450437746855997,112
4130591474451538058263676212094339,112
9877491740714754875751994086264977,113
10068816452518908744156457788612163,113
9569267181553549136042905950803237,113
8563563138210290628151938239713213,113
9607450300720849263408622701376039,113
7557931638170772582044459647181611,113
9741298377315210733491253383203117,113
9276990944272919303446079844363409,113
7558807475921345891343382066302827,113
8764773365830722803375266654659817,113
9396463151463996249684788527949887,113
8064489610135853534663807920771067,113
7917362484489298552559372004626513,113
9175321865234430477230662930075453,113
8333162867708819968173892534948489,113
7202545975488817342950731871768349,113
7949494637508959602732867488900919,113
9149403482103714872786483017971137,113
6435589100187181321174036556331391,113
10008826658059449842297243916634051,113
20692920037633730843851714770416299,114
17871767827660629514488009022424053,114
14094790921953659985892424026763659,114
18220003012135231009014232634403479,114
20680952328073020367784279509120501,114
20215411461449923901990679588950581,114
16726017656204402581443074780769743,114
15067497876552898380719077718882999,114
15838428822712632658691717654236519,114
14867124843144053176676931224209567,114
16448820932831529110286684519838579,114
18559316922524476662989062012604149,114
20697096975574382836115519843981143,114
14894524839392385243531742657852799,114
15187687566626474245233873283782049,114
16269777319203151405308875736316357,114
18999156694807051521490357383152537,114
18298215025481308747526848250808721,114
16971782855430066033586731854522101,114
12577295785382745581194575669459221,114
25467860839125504208766059334634071,115
40697093955465407945168667012988873,115
25616171496135622682199049048818871,115
38168839936577794771059083828055253,115
34567761104724935557325128745653801,115
34016246578006989772387903481647033,115
36146531388736217445031042428314779,115
34389923643230361708319407283086917,115
40538906158890655756574672721420049,115
22080786464517833713119426161548537,115
30721543649358694913746253600104519,115
36500149122879078372541543431339193,115
36894289520279574970706283471456803,115
34281424393798326767767481381675663,115
32034034577904077095188173340168283,115
32957540147086768742027022551881873,115
37685407207019170322279814279128629,115
29527532845679359983570375507854821,115
29784962223302292152579764153410787,115
26871009227942170430578626936655147,115
64919343569287490174733193850895457,116
76759798504172747132730166596506963,116
79613486052790454866276863315006943,116
77275476318654113830516775408409419,116
74238146563281935092961280525793379,116
78119091137763465061478151626224937,116
59617722828632803182915364065793531,116
76599659119465604926530115626376127,116
61804387031061731615891958275787481,116
77852900372776327481722874053327151,116
76887183736023145560324027889185149,116
77811784438425721663859165234165141,116
77173097343229137001015913111294687,116
81321505120187362727331122601576367,116
81871843954749479792474876605216763,116
82267253694770516287858318315171553,116
64564606604798717209690244804029669,116
64888238881080248791952599972598369,116
60162249743244610786662768057836803,116
53100041798249987583994602345626263,116
102574376620974615989456802155594099,117
129739699760444797821469594578068849,117
147947572846918536991203148333918579,117
116422355217206297166983118219092303,117
161995900477932439399929198724652233,117
129365743272178377332010349910909567,117
117469534449731588752626368449595591,117
116912975227038527855746463453390333,117
160116569682663236905277257305467609,117
132672298192436236964606521111559723,117
141280822957168497209929150901556503,117
136875179632703996092994582160861199,117
160003680040536655583090874394306261,117
134810554316468596773935168201043193,117
153414635103134155068512488060747529,117
118204265228303639774940489358773709,117
126678079938028205579600721904280099,117
138773417192097069385939548217003739,117
153464989707921779660941548841589617,117
103028097385480956175377738984541199,117
232728332309334079187637976437591221,118
261774441355997576329027583186325557,118
323317291389932364876879752821155719,118
279382487004062539494805514992306327,118
328980925411601546519051581925251967,118
277104824464550729454795848586214579,118
226889440872515418751404314379378301,118
324474627677472793097415341138871233,118
258868092428809473492161115010912469,118
310046971023122449362365659059257063,118
328939001165812464523289590702853129,118
261016178837357002810946309994972277,118
271850365018659265784557161426448619,118
255316537687229137861453509127419731,118
296851353317232930879337062441061751,118
319570105270864186838142964969055687,118
301822858239498299112428004644126053,118
207511442778007706964813336342315509,118
275633068643616469762573938575942441,118
272551537524918816550808088631322179,118
574186476418395999473000856717940621,119
424528877160802469509300108553075507,119
585521700858820316261676782996175721,119
644414256765356551080046743757967243,119
539059317734428580094499928596096841,119
404470046527468807470772585251436159,119
446451615543851264662109211418914499,119
504407942001959467194659507133708203,119
506159615340597061999457302039398487,119
639639048570150550305161810154917411,119
647253074895199434447931501969030007,119
649833356183593008789391880114732609,119
465219157395438363137916670097853341,119
519900160109325183252433079493120203,119
520485374879357991608312044496086453,119
641958168832052009478177370573683163,119
660232119933641473009297323354070459,119
504627153046091467590946959449375299,119
591681905560006642229881131742422653,119
623499096863561829599592764752028479,119
1301016422648442992400518510559106849,120
1043916358165322697309388170055535729,120
1197174240697413149823586402841622877,120
771766830475771208580575611342060747,120
921145578116018021910840922377108223,120
983973495179185761616332225589932137,120
1092634056355833817720899373592482939,120
1111488656821875470583754634590887913,120
1322400225047673443786013155078117209,120
1187797774360529958900185805215557237,120
1050453899608222082647509905264638427,120
1275263374400972379388543401694914077,120
1012773237292221447366190823051865449,120
963864878062875153464861237827129201,120
1185310398172596867362182016928918299,120
1038987621997233353490627604764971441,120
711937237529099486030579490651498191,120
1212884730586677408295320730694409487,120
1273537522337391446409449940229839817,120
1047747317091657034365633852237651953,120
2464178983551304045502361213360919639,121
2423161545948831423746739223563456161,121
2350447276509801954484653080539539793,121
2456759844643531684446436479555669487,121
1587948570625320010585626857289593891,121
1994222182656452823361180965686520319,121
1803714694466374635718988643307981007,121
2159511867343817045234110910809095649,121
2352785511682414496617194058334327777,121
1944040357583390812265824039625494001,121
1831201904631288293402251694438246261,121
2143852873945124229553140423016675487,121
2057444870693526363781375173963594151,121
2652060950309253961120399883371149137,121
2255510307480378602449717577760779491,121
2536668781746543456789514107417609893,121
1582115163092477367529936059664192469,121
2112265068118310645332426667604344783,121
2055360337279099579632944916814794091,121
2638511056123185890564811387154047041,121
4703834835891897078186095469087936733,122
5299706277934289469654665218877824663,122
4625787873605979907636493812230598163,122
4794925602888447135338024718559080749,122
4942363568759494126257640552424958479,122
4405043285986536532154862926277295361,122
4305859196284641114080431008480067949,122
5158223037854157571350410439478596469,122
3565132986923263007284487791968602219,122
3503723653355543398900814319493389881,122
4831603608731604373666951995397618837,122
5137212712879222700691617983478685541,122
3840445332337260306293716408440787873,122
4284494784688604443573524002091536939,122
4823103320247588051169721128956927617,122
5202780320715076553254633384003469887,122
3990314320175162027522298121870146661,122
4985061643130123941666583169740153741,122
3303403108264249910027901432744349967,122
4837350431935349242792336297093115149,122
9730075130507040677582296419786242639,123
7243745743168308528439243508388268477,123
10058422996013238919105103535126763961,123
6613382094304822874765521802524118791,123
6332094425948166236649422833364655881,123
9103648493812949849040201060685921877,123
9154827966606241719939495964693232321,123
5896052071776574276059685039902569867,123
9341015584610554057776592597588126943,123
10471158022405730526719987361970044899,123
6095273272928492044424213014440223297,123
9187527501158390889503743332824073829,123
10080104501270676318552021547301181899,123
8167932168602075546522482632328641199,123
10343086341826311266144036272150426019,123
10610727252514763876668385459148969847,123
8099966765662449299566033495380564179,123
6550161500484243494515319719924931063,123
8099357878086876573599289118034601209,123
8471633534500115676186335421460942243,123
19415682508979024678970108724438193431,124
18888479467043315646096419804840274787,124
12457963465126365565127967696559079407,124
17949490696935933136530023218042118197,124
17639969924174148102350465545608801781,124
16088424248334031915413782053224403043,124
12896653870435852408755012848230705267,124
17749457697037503346603108181386939961,124
20982226169046385572542554991991619147,124
17604811513828601501368069384241919811,124
19242166611414488082790660891328029181,124
15122729084034081670284606134999445431,124
17319620762491097674282307357795020073,124
14719949196540804032980115844943064393,124
16473123195850854633463160612256512467,124
16695478759686786120769589444554693057,124
13967700588213341386239814850997837091,124
20803424114995938722694871202988227429,124
21191522357240460338642217464332854259,124
19277565534048255642901948418495518889,124
35910427472519368854732424234665833531,125
40336142819083645089482219470917188731,125
30306431843836521169813596335624221471,125
40622920824305696078815075502271691141,125
37818054711037733963487035685993099359,125
40924585317239714214351717303526265419,125
32770203637298471141621272917253039669,125
30917589788678445923732548776438632483,125
23183922665371553121101994764683817951,125
40102004221166722034427142637293273577,125
40864836763756157798833693975748462707,125
25195002098916437032175229470437351957,125
24180665804302104304588668542348004103,125
22922684652966437750858029638604185473,125
25842363673904952154307469404413768007,125
34018693106616569849279286075304475281,125
33698430262194901946005471913579132707,125
41563461426895598888929978863440451469,125
35008743233705139861100068987050156303,125
29968367622867426501279300584073249623,125
73822511897219848912325015928321301457,126
79756012345170782129727564243089286911,126
79512530826645351179161830437197388381,126
84921915037133153242905937540110127487,126
69443447147544935642041029917159833861,126
82803616902606287430476214102727692071,126
65222948780298185302016495529989199821,126
70063407761907711015772185730559701669,126
72096382037775395854298356997237449111,126
54867162246278336855039648217157665863,126
64237572476781135703907703818018497417,126
76818704818711974946514987169904502509,126
54169725609905181535724738530385449961,126
56241398568618619046438572348943344909,126
79602877594310985090543617075571898343,126
67733796801246054718758816111428567593,126
47846853431701373364601827332797026127,126
60438198256590813934467945973922678059,126
45704416183874114914626704593054583557,126
70755607910045310206186715277616666903,126
128568069649088434990962519779381823859,127
131750423767422366159679747449484639397,127
115925507566479090216007440931226400457,127
149501382831048914182474982053755262613,127
162338635727865037965867151323709195861,127
160010650571100155521445159551667576951,127
148435634700564716805647721935090266189,127
162487182847588654388593863792089687177,127
153720699887077153217315845858781174429,127
162595979413478450273644035919183714201,127
123519544647087214976107337073838368553,127
155171421878747232137881500886948345393,127
120309118325307168576546012680267912039,127
92790439141388889570298905112168647607,127
149914910766735944922202077928749779329,127
155207150404128948658385227450376613149,127
165944139064826352145234764507995424623,127
164221622899972544385296680221519298921,127
147983556720624874423208258077856797777,127
112255936435258993800836900233382187553,127
270018127033827498826463095303363265627,128
203421629330376525819493141799452856407,128
281624206623091794992885788600383598883,128
323457608174635464785281533156684719401,128
229411850810444817778910204837936410847,128
270181120990924814296386451862733733817,128
309477161064075910807783356434182596431,128
194073020116454759673155731465104734011,128
295908344719073164716842291084161519541,128
335393680975390865848596722821759266227,128
339558698000204882951594517465716138539,128
277905875040825198671617867427973444923,128
240363677376279786199562791094139220501,128
296409058294467752962459182407244534241,128
261874023080730702562261606948990883363,128
298232334571064272104077900082172764517,128
272245105300799645401814177454489623671,128
318373607500266300212755219589958757649,128
338506037897044933635441277241420673761,128
190071381516123589899933976788903313139,128
640414454241487606535774444134113726077,129
597002174335963478489242771695456257719,129
584617824577900082394795042471873324781,129
542660838542379882983010582344957452571,129
639993022875082340825134363997170616353,129
630670963636628164956562475668802422399,129
505377148905297329522171272113324773473,129
455775358928373937744864039096766754103,129
517435033407424753285851465560268580121,129
502222463729175268696259082363004166089,129
571549715857382200156927803781338980011,129
582274714502806119033350984115461849957,129
390469419476035747852545258217158830999,129
636632673571753125321531797042079827269,129
511120274206513739515379625512686915343,129
637645237122538825822498856376231701677,129
462242214605925077868492006547955834881,129
451882702911511707522995046171274214129,129
595939067368896763334717396963783311349,129
550036672439903455576476766491276648191,129
