N,Bit_length
42555580915199611060992773636358519462359,135
30630225777804571815978017643411557642161,135
34182907389835949286626521964832699684373,135
33666668358942438520288017942741464945419,135
42289436744604048912891447037567298270629,135
37730909571038711506656620479997441671507,135
68443363528842718873375513219216524588673,136
56107742300079644743878092984368548967487,136
61220159997089005320177666373466620034743,136
77542892999159784545750253591779828399803,136
79874399660187897799601550588279114273487,136
64335036588832638479632405623454875445499,136
57061932680906255316803923550981790505789,136
86642905838585920961658872217017670808823,136
64744559088937268387081968996834511667911,136
79057780762466457248632352171345666785979,136
60558974397390351250996971620867024520541,136
78769221104127276285091740143390726180719,136
65552261104298713734349795915234108566013,136
68063206179366328456756174800478265037743,136
73783437309710838469548748302475563278131,136
75169693745624291054666267509416411634787,136
70200628725423956390811630612839292809069,136
82825603374400568290510923801495678147061,136
84407594354843218415640751253285311311611,136
55322348331955761924184951446651670885567,136
51246675891405226672607834396032751774317,136
82879211241674164740408281422484737105213,136
84712004355306361993465786485388324024619,136
83466724448736460687947134049503910320041,136
63454525510407601601704442140427641586549,136
74003164645479432665091887901885294102377,136
69424566048298389185847464749617836816843,136
71999270726551722238269861612203498322479,136
80447015324868276641024276146834967497933,136
52281161719155803581810022032385783241979,136
136790619828405109168489918668673954746361,137
147740824437603126488351073644823683240423,137
136788494769564369371329593991309152968287,137
153621377813671430486263025013621720684247,137
130701960302847862675254886857000586773887,137
163178663129939825326935585043673382420803,137
98327017732665941410434932851260184451357,137
160577209939589573086790546536601790470299,137
142341390501945904778867421612799712563943,137
120119059884278528549469719923030621355497,137
122533059333616612141869611714361476563919,137
153924139469805549647472092238198144835817,137
159245432475793669095138569106735990520789,137
142485489602561562282472311318241539523727,137
119316186796832970674527627452395095148041,137
147411925044526383598712514498585003509911,137
152590530236147529703462099574371307597987,137
162775990468585677754023893335982187679427,137
139397619221071625339067283629010328234131,137
147984075870953216804212737729549748513997,137
117553317630152596403494096829923746550739,137
104205550241364795312522286898811377124953,137
149457410687526649722559526557222174512701,137
122982965441203772503513304453472521263493,137
171881240169280333144510340709741625974623,137
161652123112741535326715282114632993166869,137
169039322239165522057331836716245910481567,137
94257191425417135891444594201529119453787,137
130624056429249988914018262108204734533989,137
110842262729358768033769220905627820326157,137
282951314869150672494366537252606623635001,138
205312218947870212101355516381361502130597,138
282614319668821718711541199492285511303617,138
297862075666193332316924436320229441649903,138
315614667521734537354469538555001583498347,138
216399276248980596974062847183011741133771,138
324608239164885565738926319798824808976063,138
212412818449201992138420374133495181540391,138
287390495322606068234413370321157382550281,138
315444207524406760955743934473873369604551,138
325510264075767032592773523474343232468299,138
339294333884139986436530335804651121015119,138
308964974407382743619264236109577686571391,138
259594415464588601070391640521596774542603,138
290799812212510407706623840482208115634611,138
306101814174833948523295297713567217492267,138
293727724642417192488845711529716745664747,138
315981285595307560361062790130678944268017,138
231439780677536378915320201909868245994701,138
319629382286943056495246393728933372799369,138
306228850789006815028287502593399788307527,138
203297862097400465144092946942797734065189,138
277204505692688520054514080688768890086951,138
258995492641870548127799142963316651955093,138
312289173437700389090620166142178228761017,138
277110557633618330635725811744567335906007,138
253012514668216326941216362078517677513993,138
318378472489238227472339462045395188660079,138
340137998582770412797081557474922032200579,138
287998265445509803657473574543112572468987,138
618732424358249506539878638143495801716011,139
688223861178588538507603276408705955162311,139
375770811674755501256097401507237652367387,139
561171963171836483905368519334451821846487,139
660393140295697385359765440971184844378681,139
599961220280479125131675299138469315722151,139
672156362855216528244055265406599761561603,139
514490279767729101775318200466291761173029,139
628323737913072650204911504377116075589611,139
545693431920398670628383002354279628046559,139
549309994023730215458732674911009200418173,139
483658319371295641491098087473242145066391,139
477724161965746803935211475185250401081887,139
594509711270661493645346672156928596685011,139
520181020753022844345696739535760181407863,139
623856749823182292739888370314719321490571,139
377181483057289161471996333332145157052737,139
469130871438542059437696915009703500115429,139
589792185583361109490585567254234984374737,139
646640457712637119819505363816700676115039,139
656691321684372750078957263303476567759927,139
527768996197749059387993508237462489968227,139
646276374772487931958205381538043538641877,139
626937092613895487927472557510833272222281,139
418459493593469228499293468384063373699949,139
455008567761684048224288809405657093493189,139
677709990772253489416200673266478622452997,139
541448043527730531760465191917932296398869,139
677314810493175548100105575906403968914511,139
639036519571153693176766381080862371750461,139
1271467212472790953030304388655136034920921,140
1320948627014814458609932974605272130794261,140
1043854480958849069222186396981081463961783,140
808268235835727523335223999614975838882761,140
1133991812917673511856190058033672269526989,140
783686610111734685579387376738291465462541,140
856980020232363762130637678126154226070381,140
948296351402278258639275932628206897534381,140
1212287362171897661252764673824734912721241,140
1350199254020832253161965589671445897321997,140
1028280953751923594883192029387011693795051,140
913381311243765495505532000403777593622923,140
1214506234661077419398275724503395106603891,140
1000905697741310069258825835318534667042397,140
1377939987061754136694718772013326480168763,140
1323482632990550462359317085626908701428457,140
1336326289558087822884171517047388774246501,140
1319262282671578526922269822265388005116837,140
943094201352725935568068171004635705933829,140
1168972934808491909868186020443196709480373,140
951971401094598930667703802107854682341663,140
1299213124602908699537451904246056188833831,140
1349998877648983373069103884355355755265001,140
1340072731609496034659414373172436894423267,140
985814621604286132466053794426126234446147,140
1374701279205249069597129081944143920736807,140
1227804148465037880617538308195165965670779,140
1071430646601605935419602446888630786301827,140
1382430817887703103396939364491815425894079,140
1092346573971147140501694871757311908683069,140
2735333568436045382775703535475269769978143,141
2455193630936590430567339653662141280697669,141
2447010810380565548769475583544417049895207,141
1636446754100799103202392572962481544429801,141
2704263869337172196627835483336844569528749,141
2101167992707015037547762824133672506746223,141
2423853315326041779458244383389656074230867,141
2114821038744593681523303262119247188910759,141
1841909187902635456181013278722553024532883,141
2278258679448090159179920597084979755592021,141
2225409379104505463531902584279811310948971,141
2468820812362727897563409931041952731045303,141
2096851740672354810365178555670473450539453,141
2475094197852394296184683366249607523589521,141
2745417840918016279867556278854690445166881,141
2268168154782524902420075262222943144163609,141
1864867283805292612231872770201425491337399,141
2612065818708095044981256049319862915274917,141
2041326975523551156966551107754067531071417,141
2698452294701690570749131638454986456344811,141
2743402499070572047780500676922716992072293,141
1715690474414135576726718246155352366255553,141
2033381918369206749808509831449973720747409,141
1816867461611558655581366679084940297872721,141
2269768034348873410334604381142110404800547,141
2299068358925283189181437377372730426430823,141
2679772209525601758688996009442292734996773,141
2759563460095646096935926131927478286205057,141
2672347895353470575830046189739080375628929,141
1504174223493786379015835714193630119628847,141
4716362959186806552357427607963705175454931,142
4633355712825352042705041630051197561034011,142
4714282256892909791032422145338411623355293,142
5126265523688251215149872968446992740141847,142
4858448715471085536640076629768375120222147,142
4532244247553582181302356403431221479085767,142
5208068055585870621286291069506737492218741,142
5495370664579589672332635470618883470777863,142
5285435898471779788697808682263593707364677,142
5503130130697590863605156560475812663445069,142
5036946511648115434872088190366513260097831,142
4609193615186732673305529156630118728038131,142
4968821550176792135888263362791289877939829,142
5169396874004294178696185584777963157281271,142
5205093027898714746725583682533977648073983,142
4632710577737750126694413967144320365863353,142
4787365714644682704837174855749113281115453,142
3314858609571165553530044632630162703524049,142
4850855718619590370548514790480674067265667,142
4399296717992695949671288321581673453279783,142
4896255123534435619504780562874287330373023,142
4049486228124867984000853626978542684482607,142
4126925415075777093623401229677079429636959,142
5205448362866655723461992408895473102040249,142
4673642928107330954152232406372135896991013,142
4063125242493178875491728559758802770298797,142
5282063566028457224947613051791677588352997,142
4701729324591918519279709355255789724685631,142
3497636283834101443808943886500410348367731,142
4017027386252928117868769490681429818911957,142
8228491916097195906944825032068526766207521,143
8240719634096520610436392236770505084975101,143
11026991081855404284273460134800848122806689,143
10625061393972664556584771359768519089846353,143
10068195697894061010839873602917153151028453,143
7937753467689410370476194605267774626184743,143
9395258069460872346400840539005340290913427,143
6374130104945392520724212208929019430702403,143
9553116673410687285411306337362369882327527,143
6208982030100610000249576426047333650084161,143
11054608701611291270921110211137002513531611,143
10272645511860729436091294649319641681415717,143
8262706289045265200123542074661789487848367,143
10430615984317594045065780171308103939351731,143
10689051667663385507132882174887874446430393,143
9575459788041150199146047368241471108268373,143
6056372081760070581955857093878220740855371,143
8497932601261636968093780124592524019643761,143
7679845902059437947836110466368416073267249,143
9130011666256775316924080721549135730994831,143
10429115737912698985222005791627026412609519,143
8802054973804677846280739391669299341121309,143
7950697693436826479282931587227526525778149,143
8381333242652656226994369786449915244881731,143
8663293822270148795468332466072221180724021,143
7001914401415088750631911608363420398721441,143
7485663858292061722224302773385906113092751,143
11089599890388627216776075886008597154238127,143
10722790168414698969822943435359431319912427,143
7495023030692812353836902823762567339534143,143
15003467537199736106293352907704298105128123,144
21297173850207898299995442315801011212130189,144
21577001529839283623855944281812386360943281,144
21001316833014934912247033721728771102786443,144
17613686106358299403808034408768431427165377,144
18936933275570066408815368599392190008458713,144
12798924726255324474712825566895169773289281,144
19466887366171267584194265547194836978223799,144
13530270975413823943358716932787148724812269,144
21506043941549042499992267066791670969009897,144
22179173206513735215247636470245942779415381,144
20343215126565268462575924956126631731893327,144
18605217329324436274470019704443204855905141,144
21738489635324789324896856223886466684410387,144
20147174167886192644006849682072283814575559,144
12850977567261441290104281565363500156176323,144
16373638093295633489936712208436879789904769,144
12137490568291704866872515730613871961160617,144
20250989411655333700558654151709115215844819,144
17658708535896462898432874428378737776908433,144
18928185080749132393061986323554496736933721,144
19703140582087405743833011207202097007782913,144
11757325787557585706199946818997248757923943,144
16339875679440631429607128326507674277326527,144
17058459933104401072592065127136724331398841,144
21287482919187072680258311590520197658780763,144
20735915377152993122967531297631384225256543,144
21333526074559028801440578907245012656302147,144
18778169578730527880917632615828420014774257,144
17912923232225662452558190448890201855745779,144
29242117268888297459378674742269233258327751,145
32116007663427280850846981863960428222823373,145
37156644923129395761553695736712630265175267,145
43616678328708362499065679793407241378851187,145
35576214852010689127498365857368471371968843,145
25238719519451146110749805784979209909445701,145
37590999409646228171393336540553210076235449,145
35557161921171490389765652365871049494424111,145
37233649914973978565533569635474393741636551,145
41147945869317841022028713447882889100170271,145
33277015222591209039519120395288055226306843,145
34189668496328868087317040740610198237169429,145
32111380581348988115866996300361082556432931,145
34808274506875101796821463474740220630342471,145
39209915557827433203867314282184204574261487,145
41779591698517843510686330127225690082283077,145
27098245308828921216786668091093964304046059,145
33032749026400310648677525493285420260378169,145
40608428879432457110897527856483112427190093,145
43414860985445196061968446389413098802293269,145
35642911750815879670625481429148324239929569,145
23167451359503728517118413470174857155130639,145
32463180201608362839619499961266493546283837,145
41859832671506261490276101610888929806559887,145
44539406545156386051810706285648070193193879,145
37742848555044665979957532769335725393708131,145
25512880729333265417690228042550189070295543,145
33470232615910349917278342542486154192125321,145
41623727768215257139611097777737655959478087,145
27277338902760830777180825322222249711349379,145
88357382156241674662958105537606087141888969,146
82155531267821852930302995332061353454456319,146
77748636410846211348142774881807716696568599,146
58826340718546593286321950452220544520817187,146
77906753041064625360389335165166059885302511,146
73648167314042345595057175098015176659321001,146
51120681342127486075939490993842564809002669,146
88143314547660825345083462484873240075794287,146
66332790349519010369608518207449532944393411,146
66251699781240573646388561186717722716798409,146
87864566382075987603482720524498710394611139,146
61683222717958083525189960524967910353217933,146
83646052531128858954941383103950634895857591,146
79498613636945873547429740109822196499908487,146
79148567471871121317320511575785430041211329,146
88135656465500337595001803721734224925246807,146
79962587193364014068137258486455242786614921,146
71607910056485869901866107005937655340106383,146
84571030492840092086176950962135808468912823,146
62128747140384908256525898069683250507169473,146
63260471602897250307104077743921877401700757,146
83294026350256542962571360458993954630649023,146
61423870374757038173892745023188737244911813,146
88354447840992227697005903801807858522858849,146
72339887725368655033602684698971711968852701,146
82355431795274051683362393381300510391513873,146
85313357199681837623532431832546295121575513,146
66215238496258543810122800324844505104030113,146
85410295397542609264375368436412449409026133,146
81249722917545969117177005888524337075268821,146
159796867083536943868540595421981573767791343,147
156218623067431576912760017372841381601269317,147
148611314172010927152656074854050571177709879,147
169497737875882140983787853722124090208549071,147
178127861451608874744062701365023133161031841,147
174812016056231726718664405143587793361321039,147
147899941269185642374960927590102097095704549,147
139094001457678496117616511623707701703588387,147
157703302983158879503105575112970542359542857,147
171797006973541166292130212521932466921135987,147
136210714615987027149419679819183810887791261,147
169418094529349919853337608607782990042394459,147
145051513943564314601399830276156550595951347,147
110948749821155320120778175994380176457552761,147
174731174294939032269856584244915808893361933,147
172356899698608926888147611954599856591241351,147
153008660876760830027093223878778306053867653,147
128443351170039200604788075966022586610934811,147
150204794753658223028899849720966242928272031,147
144091143815798647584373681098779875587555689,147
177913017421258109060393946022397106048701341,147
157130047674526332385186872964468799036955083,147
132828501209084189999646218836422668604339361,147
165581440556715536774681359645041863942024141,147
153541364199592523813852279254676824464774001,147
162290820072615511538387964608391077699580617,147
149439040689206130629292880430793138706975787,147
135055864178667947432423883585569035088520877,147
137392167948717747397038059672038788567652837,147
135181240615949413187966205431358993736310431,147
273316302224262383952117196841609987936441737,148
332347350266557390437143784568599059811413471,148
282260884788880486496301743753219126207767361,148
210832971070364472539598437310386465850207173,148
268164275673010615828839006450385138780180561,148
323607234961239717753929589096309267318196109,148
352954603869165866289891990517440816219122177,148
308259657608217881379772614292756574624421157,148
354796631600582802133961257581071350227798937,148
256147289650802613981899909890485076880964317,148
318616981679289538676209903610818840445696887,148
321025545573353225611719983805882380682246173,148
267482257431812674867602885885816245917660319,148
324237668478812930313525255747500436239260441,148
269143127819345890917592855269379649778429053,148
255834667436860502767073772431460181545387739,148
280496622935291683285328688957869764608362953,148
304001518852687201129693725578827329808664323,148
253889143935922309433418967951688321903459243,148
291074216945319720741770733674668919920152019,148
299441546693285190202255102823581921279232707,148
267047752186750228639071761995380373588625219,148
233450621663731619204084758332478849991438549,148
283577344133496977864855292637076245821572779,148
329813931268372501749530237644983967302913739,148
312950478742355999320222819158153821246518777,148
260015378975722355165581373468179322540809933,148
319585776951769232338033486433868225404918287,148
283602972447823361551065254275262876380232309,148
328986431913490505136026811521862032689457107,148
635692763287429450799213619682670520115146653,149
626357418978413435818616330827078610260798433,149
661824666010290633272520173654964053709585269,149
619862711138500908736532608968893211020104933,149
633947361510566823675727836428190254838432497,149
619269412962124208520411249688751238080055203,149
602653533156629424920178239526142704535058297,149
421751042420553533776730483993858633385996763,149
607901894670135704648128577684281077550002757,149
646217590864376679683624713371618481241934463,149
712025711015797531155510287816738627654325791,149
431139856068631609769995388723644971031528139,149
405804182726925942892389454291970921954702899,149
698376296836196330468504994801973702884201937,149
490604009944545928579126507158444412506418507,149
701505201470189303145032616378876023453986903,149
636877887105676580667154114086508090206075557,149
480532739230585906801166240394300537670474657,149
593969952063190390246389277457895258779992057,149
524638257538875907501934644040672585361517343,149
685975422913160173696984957242304891258313761,149
633319694275921397577409107263888949540908011,149
614436709761013529951822468786574085511580823,149
557470955500226435849189502401705168215493983,149
564049045348689164331479164727324785744901941,149
704053651716683647808814696117534112023405353,149
589751366239173050527897098414213821794403359,149
665392345977814879306402527222580648010424439,149
698259943839054695442463635428660856191609411,149
627764541282090300282129845654638675438818901,149
1126567156721655806610321733121954151377875523,150
1257182253386685142827650176420788807309836443,150
1021281947146911485985305236769628040784532389,150
807477619290139689135241851362316328776377657,150
1172290773686536631588548782356190638191106891,150
1229363544510809469921155292445734707879306441,150
1251500084783010262125492562343578080421783151,150
915115738270863349140554511601561168919448017,150
1244213636193158235446913506503724343640729039,150
1326555455905167912313901573191191151868468027,150
1391938989882183903227359187473780879110486293,150
1157501265046078390049675119450565523868998221,150
1119759596509809697718225647512540908897557313,150
1378938585355935708335831361303472749906411251,150
1319352808226784583432348573288339445528868167,150
1383955048575722136063097907437644416437850569,150
1264964582941429004124074959966499134466001589,150
1361385895145200679756827910175402458058823789,150
1170485315987656316320038877533339487046488259,150
1424390297501506782722019517985737782577706849,150
791583867007056830364261253346309269718872169,150
1045206991517004280313544186816776141955254417,150
943913725319052957767747666703564715896061967,150
1306842948835689895394191563916652956267805083,150
1326844234517093111559094210154195783167285439,150
909569234449520599897626181791673350903326257,150
1352531658714087302570880722326375087610604563,150
1040837549306176000393921874415987100318639793,150
810228835625991050181916819330565376770250161,150
1144207173870331861343459921235817263552235271,150
2851967001784108218789174187270104980535322277,151
2686775564898607049578164852493768983047360011,151
2695579042218783572020686233046608222853176167,151
2654844561422066790135380985807997445657181527,151
2543768226960156781895334545966005591759238791,151
2671987098410069333622909890547770848630745983,151
2552829745393914280336171566379590115516271017,151
1806589002264617653336273661772904256559752101,151
2099400446729283966574695274401605735250815503,151
2561435511542435691350182654160776694769511177,151
1782733778376128019569628132845384534900141399,151
2388743133599942902511737528966954774187897497,151
1801334420620426360618100259297566758309019323,151
1757751401798026937760719686395023628737216863,151
2756831754284185163298054354271409088388277749,151
1944834438604965387560799994419474227296041619,151
2691388920520859529046106967153264173209278329,151
2725503333922439803729683097605235191970882501,151
2563146638710973405512166585741891439844785811,151
2580842894566744531514098373929166366309012993,151
2139792824333700980205121998792462155806982687,151
2052443918941152882559378133762462410260925103,151
2527562710421004536554227793037538050181842629,151
2649533174841798027471945049640745408536218429,151
2072963701062973025039030557705607189650648177,151
1782252723427607302244966754129322138122070129,151
2280731156760273839581697196157411912437646511,151
2447896896301162709581924793371242201815810717,151
2823927613955488081920722869082397017873707181,151
2113163463945447707218198870688752475723713913,151
5418130353945302523327397397458624298004402493,152
2980487554285187913128244877558995985761700663,152
5515728167805584480149430186868821553275541053,152
5467976455552110595391358502531664542757237017,152
4162033115814392644208031889596132591139069837,152
5207547476889772994327797254855103314404235347,152
5419496464623948262752688964105858737428132641,152
3514405877418444445308210783583148047899061753,152
4758768264087836158038469648790623405183997513,152
5549437844316398709135506504630810577017556953,152
5480862396299613901192112435690618795713361293,152
4395199020856306760259693099820754001101336273,152
4846721204528134249632159662602505646036945899,152
3905084846526067563061478669978003302492094639,152
5346237314513323498918587684149498042437860149,152
4119609279812636317669191401430297213212295767,152
4604598356760488018064725067137466144588836159,152
5609533810361839095227771005556820600374683621,152
5217329813330740456542291086648189958548579053,152
4480871755715061988267524016221469650659849731,152
4312849926887920427208975334743629883926926313,152
3752124046229026804070045357383393650872936113,152
4837856824357511823554684376830471750947047773,152
5666422406228387777501308507457093858560015333,152
4276156252100479301959041243702990187926064451,152
5563233732696531819092847945793707564778990189,152
4857240178214619228851180782255718774846604197,152
5335488435360073467738972892094456367872973911,152
4390264444705337835183828203185774597119594139,152
4372647045950089674960901548817587798024521843,152
10182864267432550416339649652884501267946734459,153
10341729028965515452366046435297007119189520517,153
10533910048404874910145466857498873067951083269,153
7201012352004990116959548884283377199122728891,153
8339716096630950361305156092001356764669827407,153
9330051738913724039119671956584610627246573977,153
11410519520387190105955387374043763786624503241,153
11374802267308277123298426254671117853275456663,153
6467141756896994992766577427236428825192575931,153
9931140748366384747282064033249613904838674361,153
10962347349138314341991667452028579646263990539,153
9696080126339675013336005410539270463611325487,153
8819984484341213917458764391204737312129308741,153
9362244979552626112928183609633379029203052333,153
10678786052647298207050347486162369111412590157,153
9919522672031946425151330102335695454323746109,153
7565867902918079637562656859176053751769208597,153
10940901462369786918765780137521177507658467063,153
9937135461091675479943934315210080424062673027,153
11142390863321908152327343127009576146873309949,153
7876149041089536412779529925175934955518918049,153
10930768273828075402988537092323898795943573351,153
10251014247282645656455920148143651042196435207,153
5964065898859544906268958797706389248892953393,153
9891869239199975926087109280436643285576128927,153
8940319961610551404874778871004394721935725753,153
9934069640784605093746754599991137248481002431,153
9810329113493824277204394109512967548729898753,153
9760587095176592741874875819310902018832302659,153
9578633745687615471404479442499743894814735551,153
15783832039797914528937066580224085572748625111,154
20542873356360134361694945437564186714641909017,154
15728977305596039703981103274525253054969419687,154
22824507389280175850710106310355846226430096469,154
15309952930427018184403580274588042714671193769,154
16878746115639877552724676064023634525605498173,154
21130047338876069131402741972102515507313654663,154
15849653508365148230886836869451049080171778079,154
13628729874838543149632828091957439193518128557,154
21500849531681188280603167335675377556021385573,154
18943813378907889289880514852769238180793548837,154
14828472848486829032627685468917626943309306801,154
22442867767489295066148302660747921613430927471,154
16804431414439314102612656193366534981358946051,154
15156108251896857585564493585412746580636559223,154
16989802284912813600273842512731910368952835771,154
18769483033162556763369254433037714005232841417,154
15520702726965340156403475873165327724954667471,154
15876878137218542575240683751927722930185302649,154
12420493104286306427700206878051215603627100691,154
20149425281396850852071298492663924975501922063,154
17797723561566909712751686760927058333790027811,154
14914078454384874957048795139683022509366582851,154
17829043585168010316675684623698486512140259997,154
20051652984554766701066891590553648606768226287,154
17468230384370602408293396412410785344227747179,154
17571089709665251948715979294646786064169897133,154
16968245724216432509010827147598458809865161189,154
18821051219657088856904951098595378863310179201,154
15898263654558785822858182135525661250498970817,154
39071311946962654324958683511395899440885140129,155
39958279506173393602290460700531564670841630631,155
26646594983084542248413586578780939742994373111,155
34147951447440314257051414318952526412550387659,155
42575873922674624333338143169637547475003210147,155
44094923234297542086178602380112765482265256117,155
44319239484564870070797592018829410351392841873,155
40886419409456525355848426912988926677833782149,155
41668378191282037189787460065786552736646611529,155
